-50.0,-50.0,1.451134e-08
-45.0,-50.0,1.449905e-08
-40.0,-50.0,1.447275e-08
-35.0,-50.0,1.454135e-08
-30.0,-50.0,1.464823e-08
-25.0,-50.0,1.475255e-08
-20.0,-50.0,1.48194e-08
-15.0,-50.0,1.488683e-08
-10.0,-50.0,1.4938e-08
-5.0,-50.0,1.494641e-08
0.0,-50.0,1.502842e-08
5.0,-50.0,1.506907e-08
10.0,-50.0,1.512639e-08
15.0,-50.0,1.503394e-08
20.0,-50.0,1.496655e-08
25.0,-50.0,1.490096e-08
30.0,-50.0,1.480459e-08
35.0,-50.0,1.479704e-08
40.0,-50.0,1.470601e-08
45.0,-50.0,1.46681e-08
50.0,-50.0,1.461154e-08
-50.0,-45.0,1.437734e-08
-45.0,-45.0,1.440195e-08
-40.0,-45.0,1.437937e-08
-35.0,-45.0,1.448089e-08
-30.0,-45.0,1.460183e-08
-25.0,-45.0,1.465799e-08
-20.0,-45.0,1.475564e-08
-15.0,-45.0,1.48344e-08
-10.0,-45.0,1.487965e-08
-5.0,-45.0,1.493791e-08
0.0,-45.0,1.498941e-08
5.0,-45.0,1.500057e-08
10.0,-45.0,1.512294e-08
15.0,-45.0,1.497733e-08
20.0,-45.0,1.495918e-08
25.0,-45.0,1.487056e-08
30.0,-45.0,1.489086e-08
35.0,-45.0,1.48154e-08
40.0,-45.0,1.469881e-08
45.0,-45.0,1.465743e-08
50.0,-45.0,1.458474e-08
-50.0,-40.0,1.435862e-08
-45.0,-40.0,1.437874e-08
-40.0,-40.0,1.435511e-08
-35.0,-40.0,1.446193e-08
-30.0,-40.0,1.457737e-08
-25.0,-40.0,1.467234e-08
-20.0,-40.0,1.484891e-08
-15.0,-40.0,1.484192e-08
-10.0,-40.0,1.49071e-08
-5.0,-40.0,1.515684e-08
0.0,-40.0,1.549938e-08
5.0,-40.0,1.5601e-08
10.0,-40.0,1.548909e-08
15.0,-40.0,1.519285e-08
20.0,-40.0,1.50171e-08
25.0,-40.0,1.487304e-08
30.0,-40.0,1.478597e-08
35.0,-40.0,1.472073e-08
40.0,-40.0,1.467401e-08
45.0,-40.0,1.470161e-08
50.0,-40.0,1.454701e-08
-50.0,-35.0,1.437299e-08
-45.0,-35.0,1.438652e-08
-40.0,-35.0,1.439538e-08
-35.0,-35.0,1.444979e-08
-30.0,-35.0,1.460821e-08
-25.0,-35.0,1.471653e-08
-20.0,-35.0,1.482497e-08
-15.0,-35.0,1.627448e-08
-10.0,-35.0,1.813092e-08
-5.0,-35.0,1.933753e-08
0.0,-35.0,1.982604e-08
5.0,-35.0,1.959524e-08
10.0,-35.0,1.866754e-08
15.0,-35.0,1.743826e-08
20.0,-35.0,1.615849e-08
25.0,-35.0,1.52044e-08
30.0,-35.0,1.48311e-08
35.0,-35.0,1.470461e-08
40.0,-35.0,1.461241e-08
45.0,-35.0,1.460786e-08
50.0,-35.0,1.452489e-08
-50.0,-30.0,1.438208e-08
-45.0,-30.0,1.43763e-08
-40.0,-30.0,1.437816e-08
-35.0,-30.0,1.448332e-08
-30.0,-30.0,1.462465e-08
-25.0,-30.0,1.507152e-08
-20.0,-30.0,1.889204e-08
-15.0,-30.0,2.182026e-08
-10.0,-30.0,2.283645e-08
-5.0,-30.0,2.319214e-08
0.0,-30.0,2.314874e-08
5.0,-30.0,2.284037e-08
10.0,-30.0,2.214161e-08
15.0,-30.0,2.085179e-08
20.0,-30.0,1.908708e-08
25.0,-30.0,1.70323e-08
30.0,-30.0,1.548699e-08
35.0,-30.0,1.499403e-08
40.0,-30.0,1.475616e-08
45.0,-30.0,1.471076e-08
50.0,-30.0,1.467187e-08
-50.0,-25.0,1.451211e-08
-45.0,-25.0,1.449978e-08
-40.0,-25.0,1.452325e-08
-35.0,-25.0,1.467107e-08
-30.0,-25.0,1.555752e-08
-25.0,-25.0,2.083022e-08
-20.0,-25.0,2.216098e-08
-15.0,-25.0,2.28969e-08
-10.0,-25.0,2.361677e-08
-5.0,-25.0,2.430669e-08
0.0,-25.0,2.487102e-08
5.0,-25.0,2.503553e-08
10.0,-25.0,2.396643e-08
15.0,-25.0,2.325572e-08
20.0,-25.0,2.151346e-08
25.0,-25.0,1.940463e-08
30.0,-25.0,1.702921e-08
35.0,-25.0,1.534989e-08
40.0,-25.0,1.476989e-08
45.0,-25.0,1.478584e-08
50.0,-25.0,1.467177e-08
-50.0,-20.0,1.451948e-08
-45.0,-20.0,1.452834e-08
-40.0,-20.0,1.456315e-08
-35.0,-20.0,1.519055e-08
-30.0,-20.0,1.939961e-08
-25.0,-20.0,2.139755e-08
-20.0,-20.0,2.220097e-08
-15.0,-20.0,2.298205e-08
-10.0,-20.0,2.374056e-08
-5.0,-20.0,2.443474e-08
0.0,-20.0,2.510586e-08
5.0,-20.0,2.564932e-08
10.0,-20.0,2.594655e-08
15.0,-20.0,2.441674e-08
20.0,-20.0,2.358333e-08
25.0,-20.0,2.144787e-08
30.0,-20.0,1.901685e-08
35.0,-20.0,1.664642e-08
40.0,-20.0,1.525875e-08
45.0,-20.0,1.492547e-08
50.0,-20.0,1.491497e-08
-50.0,-15.0,1.475026e-08
-45.0,-15.0,1.474493e-08
-40.0,-15.0,1.494582e-08
-35.0,-15.0,1.699972e-08
-30.0,-15.0,2.082372e-08
-25.0,-15.0,2.163904e-08
-20.0,-15.0,2.250735e-08
-15.0,-15.0,2.32146e-08
-10.0,-15.0,2.402372e-08
-5.0,-15.0,2.460626e-08
0.0,-15.0,2.521901e-08
5.0,-15.0,2.581742e-08
10.0,-15.0,2.628536e-08
15.0,-15.0,2.61023e-08
20.0,-15.0,2.440301e-08
25.0,-15.0,2.292953e-08
30.0,-15.0,2.053489e-08
35.0,-15.0,1.777774e-08
40.0,-15.0,1.564525e-08
45.0,-15.0,1.495123e-08
50.0,-15.0,1.486066e-08
-50.0,-10.0,1.474435e-08
-45.0,-10.0,1.478158e-08
-40.0,-10.0,1.537156e-08
-35.0,-10.0,1.853551e-08
-30.0,-10.0,2.087912e-08
-25.0,-10.0,2.180092e-08
-20.0,-10.0,2.262367e-08
-15.0,-10.0,2.340372e-08
-10.0,-10.0,2.412467e-08
-5.0,-10.0,2.480625e-08
0.0,-10.0,2.548383e-08
5.0,-10.0,2.599719e-08
10.0,-10.0,2.647869e-08
15.0,-10.0,2.683474e-08
20.0,-10.0,2.513104e-08
25.0,-10.0,2.399968e-08
30.0,-10.0,2.154612e-08
35.0,-10.0,1.896176e-08
40.0,-10.0,1.645487e-08
45.0,-10.0,1.528471e-08
50.0,-10.0,1.517594e-08
-50.0,-5.0,1.500116e-08
-45.0,-5.0,1.50027e-08
-40.0,-5.0,1.59558e-08
-35.0,-5.0,1.987647e-08
-30.0,-5.0,2.117416e-08
-25.0,-5.0,2.204211e-08
-20.0,-5.0,2.295925e-08
-15.0,-5.0,2.363409e-08
-10.0,-5.0,2.430147e-08
-5.0,-5.0,2.506259e-08
0.0,-5.0,2.566468e-08
5.0,-5.0,2.618636e-08
10.0,-5.0,2.664651e-08
15.0,-5.0,2.695051e-08
20.0,-5.0,2.59134e-08
25.0,-5.0,2.450266e-08
30.0,-5.0,2.201473e-08
35.0,-5.0,1.949633e-08
40.0,-5.0,1.684972e-08
45.0,-5.0,1.533737e-08
50.0,-5.0,1.50874e-08
-50.0,-0.0,1.502477e-08
-45.0,-0.0,1.509943e-08
-40.0,-0.0,1.617717e-08
-35.0,-0.0,2.015799e-08
-30.0,-0.0,2.122299e-08
-25.0,-0.0,2.208446e-08
