-20.0,-20.0,3.865672e-08
-18.0,-20.0,3.824679e-08
-16.0,-20.0,3.809582e-08
-14.0,-20.0,3.844968e-08
-12.0,-20.0,3.908919e-08
-10.0,-20.0,3.960697e-08
-8.0,-20.0,4.005185e-08
-6.0,-20.0,4.04787e-08
-4.0,-20.0,4.091257e-08
-2.0,-20.0,4.13697e-08
-0.0,-20.0,4.178192e-08
2.0,-20.0,4.208096e-08
4.0,-20.0,4.224367e-08
6.0,-20.0,4.228694e-08
8.0,-20.0,4.213724e-08
10.0,-20.0,4.175906e-08
12.0,-20.0,4.120584e-08
14.0,-20.0,4.074052e-08
16.0,-20.0,4.031865e-08
18.0,-20.0,3.995058e-08
20.0,-20.0,3.961223e-08
-20.0,-18.0,3.730145e-08
-18.0,-18.0,3.73486e-08
-16.0,-18.0,3.747675e-08
-14.0,-18.0,3.802872e-08
-12.0,-18.0,3.880284e-08
-10.0,-18.0,3.940105e-08
-8.0,-18.0,3.992481e-08
-6.0,-18.0,4.040715e-08
-4.0,-18.0,4.090222e-08
-2.0,-18.0,4.143783e-08
-0.0,-18.0,4.191149e-08
2.0,-18.0,4.224999e-08
4.0,-18.0,4.242201e-08
6.0,-18.0,4.24173e-08
8.0,-18.0,4.224166e-08
10.0,-18.0,4.1815e-08
12.0,-18.0,4.130189e-08
14.0,-18.0,4.083716e-08
16.0,-18.0,4.044911e-08
18.0,-18.0,4.009744e-08
20.0,-18.0,3.977773e-08
-20.0,-16.0,3.724102e-08
-18.0,-16.0,3.726442e-08
-16.0,-16.0,3.741292e-08
-14.0,-16.0,3.799894e-08
-12.0,-16.0,3.879707e-08
-10.0,-16.0,3.939668e-08
-8.0,-16.0,3.998942e-08
-6.0,-16.0,4.059363e-08
-4.0,-16.0,4.16428e-08
-2.0,-16.0,4.446175e-08
-0.0,-16.0,4.736481e-08
2.0,-16.0,4.837406e-08
4.0,-16.0,4.686965e-08
6.0,-16.0,4.480022e-08
8.0,-16.0,4.321634e-08
10.0,-16.0,4.209761e-08
12.0,-16.0,4.147514e-08
14.0,-16.0,4.098814e-08
16.0,-16.0,4.054144e-08
18.0,-16.0,4.015216e-08
20.0,-16.0,3.976407e-08
-20.0,-14.0,3.707247e-08
-18.0,-14.0,3.71435e-08
-16.0,-14.0,3.73495e-08
-14.0,-14.0,3.802203e-08
-12.0,-14.0,3.888113e-08
-10.0,-14.0,3.967624e-08
-8.0,-14.0,4.156211e-08
-6.0,-14.0,5.034522e-08
-4.0,-14.0,6.390103e-08
-2.0,-14.0,7.22957e-08
-0.0,-14.0,7.501404e-08
2.0,-14.0,7.373802e-08
4.0,-14.0,6.967415e-08
6.0,-14.0,6.294382e-08
8.0,-14.0,5.34977e-08
10.0,-14.0,4.608349e-08
12.0,-14.0,4.216854e-08
14.0,-14.0,4.111741e-08
16.0,-14.0,4.065225e-08
18.0,-14.0,4.027374e-08
20.0,-14.0,3.994398e-08
-20.0,-12.0,3.700015e-08
-18.0,-12.0,3.703139e-08
-16.0,-12.0,3.727807e-08
-14.0,-12.0,3.803009e-08
-12.0,-12.0,3.913361e-08
-10.0,-12.0,4.592434e-08
-8.0,-12.0,6.8162e-08
-6.0,-12.0,8.166651e-08
-4.0,-12.0,8.893285e-08
-2.0,-12.0,9.275999e-08
-0.0,-12.0,9.430834e-08
2.0,-12.0,9.213683e-08
4.0,-12.0,8.768418e-08
6.0,-12.0,8.235519e-08
8.0,-12.0,7.445324e-08
10.0,-12.0,6.107667e-08
12.0,-12.0,4.854887e-08
14.0,-12.0,4.234565e-08
16.0,-12.0,4.110342e-08
18.0,-12.0,4.063348e-08
20.0,-12.0,4.025477e-08
-20.0,-10.0,3.746811e-08
-18.0,-10.0,3.753926e-08
-16.0,-10.0,3.791015e-08
-14.0,-10.0,3.901637e-08
-12.0,-10.0,4.760667e-08
-10.0,-10.0,7.230194e-08
-8.0,-10.0,8.199228e-08
-6.0,-10.0,8.677823e-08
-4.0,-10.0,9.123878e-08
-2.0,-10.0,9.508084e-08
-0.0,-10.0,9.880942e-08
2.0,-10.0,1.022487e-07
4.0,-10.0,1.021278e-07
6.0,-10.0,9.414401e-08
8.0,-10.0,8.631558e-08
10.0,-10.0,7.614271e-08
12.0,-10.0,6.11047e-08
14.0,-10.0,4.749952e-08
16.0,-10.0,4.16153e-08
18.0,-10.0,4.072091e-08
20.0,-10.0,4.03528e-08
-20.0,-8.0,3.738553e-08
-18.0,-8.0,3.742555e-08
-16.0,-8.0,3.791071e-08
-14.0,-8.0,4.359046e-08
-12.0,-8.0,6.710293e-08
-10.0,-8.0,7.772577e-08
-8.0,-8.0,8.248323e-08
-6.0,-8.0,8.646214e-08
-4.0,-8.0,9.147094e-08
-2.0,-8.0,9.589323e-08
-0.0,-8.0,9.977146e-08
2.0,-8.0,1.034458e-07
4.0,-8.0,1.063741e-07
6.0,-8.0,1.064315e-07
8.0,-8.0,9.610925e-08
10.0,-8.0,8.66639e-08
12.0,-8.0,7.594063e-08
14.0,-8.0,5.83825e-08
16.0,-8.0,4.548082e-08
18.0,-8.0,4.176506e-08
20.0,-8.0,4.120766e-08
-20.0,-6.0,3.818656e-08
-18.0,-6.0,3.830749e-08
-16.0,-6.0,4.024448e-08
-14.0,-6.0,5.609703e-08
-12.0,-6.0,7.390207e-08
-10.0,-6.0,7.943893e-08
-8.0,-6.0,8.405433e-08
-6.0,-6.0,8.855682e-08
-4.0,-6.0,9.29412e-08
-2.0,-6.0,9.691813e-08
-0.0,-6.0,1.00601e-07
2.0,-6.0,1.041578e-07
